timestamp_utc,epoch_s,humidity_percent,temperature_c
2026-04-02T00:55:57.341691+00:00,1775091357.342,51,22.6
2026-04-02T00:55:58.347418+00:00,1775091358.347,51,22.6
2026-04-02T00:55:59.603114+00:00,1775091359.603,51,22.6
2026-04-02T00:56:00.608892+00:00,1775091360.609,51,22.6
2026-04-02T00:56:01.872197+00:00,1775091361.872,51,22.6
2026-04-02T00:56:02.876611+00:00,1775091362.877,51,22.6
2026-04-02T00:56:04.137964+00:00,1775091364.138,51,22.6
2026-04-02T00:56:05.141775+00:00,1775091365.142,51,22.6
2026-04-02T00:56:06.401527+00:00,1775091366.402,51,22.6
2026-04-02T00:56:07.405405+00:00,1775091367.405,51,22.6
2026-04-02T00:56:08.661565+00:00,1775091368.662,51,22.6
2026-04-02T00:56:09.665617+00:00,1775091369.666,51,22.6
2026-04-02T00:56:10.921460+00:00,1775091370.921,51,22.6
2026-04-02T00:56:11.924454+00:00,1775091371.924,51,22.6
2026-04-02T00:56:13.178800+00:00,1775091373.179,51,22.6
2026-04-02T00:56:14.182267+00:00,1775091374.182,51,22.6
2026-04-02T00:56:15.438019+00:00,1775091375.438,51,22.6
2026-04-02T00:56:16.441973+00:00,1775091376.442,51,22.6
2026-04-02T00:56:17.698106+00:00,1775091377.698,51,22.6
2026-04-02T00:56:18.703792+00:00,1775091378.704,51,22.6
2026-04-02T00:56:19.962963+00:00,1775091379.963,51,22.6
2026-04-02T00:56:20.968791+00:00,1775091380.969,51,22.6
2026-04-02T00:56:22.227090+00:00,1775091382.227,51,22.6
2026-04-02T00:56:23.231112+00:00,1775091383.231,51,22.6
2026-04-02T00:56:24.487068+00:00,1775091384.487,51,22.6
2026-04-02T00:56:25.490818+00:00,1775091385.491,51,22.6
2026-04-02T00:56:26.746603+00:00,1775091386.747,51,22.6
2026-04-02T00:56:27.749783+00:00,1775091387.750,51,22.7
2026-04-02T00:56:29.004179+00:00,1775091389.004,51,22.7
2026-04-02T00:56:30.007630+00:00,1775091390.008,51,22.7
2026-04-02T00:56:31.263566+00:00,1775091391.264,51,22.7
2026-04-02T00:56:32.267851+00:00,1775091392.268,51,22.6
2026-04-02T00:56:33.523401+00:00,1775091393.523,51,22.6
2026-04-02T00:56:34.527731+00:00,1775091394.528,51,22.6
2026-04-02T00:56:35.783462+00:00,1775091395.783,51,22.6
2026-04-02T00:56:36.789628+00:00,1775091396.790,51,22.6
2026-04-02T00:56:38.046190+00:00,1775091398.046,51,22.6
2026-04-02T00:56:39.049205+00:00,1775091399.049,51,22.6
2026-04-02T00:56:40.303854+00:00,1775091400.304,51,22.6
2026-04-02T00:56:41.307401+00:00,1775091401.307,51,22.6
2026-04-02T00:56:42.564120+00:00,1775091402.564,51,22.6
2026-04-02T00:56:43.569193+00:00,1775091403.569,51,22.6
2026-04-02T00:56:44.825291+00:00,1775091404.825,51,22.6
2026-04-02T00:56:45.829203+00:00,1775091405.829,51,22.6
2026-04-02T00:56:47.084902+00:00,1775091407.085,51,22.6
2026-04-02T00:56:48.088834+00:00,1775091408.089,51,22.6
2026-04-02T00:56:49.345156+00:00,1775091409.345,51,22.6
2026-04-02T00:56:50.350132+00:00,1775091410.350,51,22.6
2026-04-02T00:56:51.605795+00:00,1775091411.606,51,22.6
2026-04-02T00:56:52.610093+00:00,1775091412.610,51,22.6
2026-04-02T00:56:53.867343+00:00,1775091413.867,51,22.6
2026-04-02T00:56:54.871438+00:00,1775091414.871,51,22.6
2026-04-02T00:56:56.126093+00:00,1775091416.126,51,22.6
2026-04-02T00:56:57.129002+00:00,1775091417.129,51,22.6
2026-04-02T00:56:58.385747+00:00,1775091418.386,51,22.6
2026-04-02T00:56:59.389866+00:00,1775091419.390,51,22.6
2026-04-02T00:57:00.650289+00:00,1775091420.650,51,22.6
2026-04-02T00:57:01.656064+00:00,1775091421.656,51,22.6
2026-04-02T00:57:02.911797+00:00,1775091422.912,51,22.6
2026-04-02T00:57:03.916199+00:00,1775091423.916,51,22.6
2026-04-02T00:57:05.171505+00:00,1775091425.172,51,22.6
2026-04-02T00:57:06.175895+00:00,1775091426.176,51,22.6
2026-04-02T00:57:07.430686+00:00,1775091427.431,51,22.6
2026-04-02T00:57:08.433557+00:00,1775091428.434,51,22.6
2026-04-02T00:57:09.688371+00:00,1775091429.688,51,22.6
2026-04-02T00:57:10.692749+00:00,1775091430.693,51,22.6
2026-04-02T00:57:11.948987+00:00,1775091431.949,51,22.6
2026-04-02T00:57:12.952898+00:00,1775091432.953,51,22.6
2026-04-02T00:57:14.208837+00:00,1775091434.209,51,22.6
2026-04-02T00:57:15.213064+00:00,1775091435.213,51,22.6
2026-04-02T00:57:16.470797+00:00,1775091436.471,51,22.6
2026-04-02T00:57:17.473689+00:00,1775091437.474,51,22.6
2026-04-02T00:57:18.728191+00:00,1775091438.728,51,22.6
2026-04-02T00:57:19.732089+00:00,1775091439.732,51,22.6
2026-04-02T00:57:20.989478+00:00,1775091440.990,51,22.6
2026-04-02T00:57:21.994629+00:00,1775091441.995,51,22.6
2026-04-02T00:57:23.252227+00:00,1775091443.252,51,22.6
2026-04-02T00:57:24.256813+00:00,1775091444.257,51,22.6
2026-04-02T00:57:25.512393+00:00,1775091445.512,51,22.6
2026-04-02T00:57:26.516727+00:00,1775091446.517,51,22.6
2026-04-02T00:57:27.772185+00:00,1775091447.772,51,22.6
2026-04-02T00:57:28.776259+00:00,1775091448.776,51,22.6
2026-04-02T00:57:30.032245+00:00,1775091450.032,51,22.6
2026-04-02T00:57:31.036235+00:00,1775091451.036,51,22.6
2026-04-02T00:57:32.292648+00:00,1775091452.293,51,22.6
2026-04-02T00:57:33.296771+00:00,1775091453.297,51,22.6
2026-04-02T00:57:34.551647+00:00,1775091454.552,51,22.6
2026-04-02T00:57:35.555219+00:00,1775091455.555,51,22.5
2026-04-02T00:57:36.812071+00:00,1775091456.812,51,22.5
2026-04-02T00:57:37.817562+00:00,1775091457.818,51,22.5
2026-04-02T00:57:39.073430+00:00,1775091459.073,51,22.5
2026-04-02T00:57:40.076647+00:00,1775091460.077,51,22.5
2026-04-02T00:57:41.333329+00:00,1775091461.333,51,22.5
2026-04-02T00:57:42.337275+00:00,1775091462.337,51,22.5
2026-04-02T00:57:43.594752+00:00,1775091463.595,51,22.5
2026-04-02T00:57:44.598629+00:00,1775091464.599,51,22.5
2026-04-02T00:57:45.854934+00:00,1775091465.855,51,22.5
2026-04-02T00:57:46.859480+00:00,1775091466.860,51,22.6
2026-04-02T00:57:48.115015+00:00,1775091468.115,51,22.6
2026-04-02T00:57:49.119409+00:00,1775091469.119,51,22.6
2026-04-02T00:57:50.375113+00:00,1775091470.375,51,22.6
2026-04-02T00:57:51.379236+00:00,1775091471.379,51,22.6
2026-04-02T00:57:52.635270+00:00,1775091472.635,51,22.6
2026-04-02T00:57:53.639556+00:00,1775091473.640,51,22.6
2026-04-02T00:57:54.897109+00:00,1775091474.897,51,22.6
2026-04-02T00:57:55.902136+00:00,1775091475.902,51,22.6
2026-04-02T00:57:57.156722+00:00,1775091477.157,51,22.6
2026-04-02T00:57:58.159656+00:00,1775091478.160,51,22.6
2026-04-02T00:57:59.414729+00:00,1775091479.415,51,22.6
2026-04-02T00:58:00.419994+00:00,1775091480.420,51,22.6
2026-04-02T00:58:01.676784+00:00,1775091481.677,51,22.6
2026-04-02T00:58:02.681239+00:00,1775091482.681,51,22.6
2026-04-02T00:58:03.936539+00:00,1775091483.937,51,22.6
2026-04-02T00:58:04.940661+00:00,1775091484.941,51,22.6
2026-04-02T00:58:06.196414+00:00,1775091486.196,51,22.6
2026-04-02T00:58:07.201229+00:00,1775091487.201,51,22.6
2026-04-02T00:58:08.456080+00:00,1775091488.456,51,22.6
2026-04-02T00:58:09.459765+00:00,1775091489.460,51,22.6
2026-04-02T00:58:10.716126+00:00,1775091490.716,51,22.6
2026-04-02T00:58:11.719952+00:00,1775091491.720,51,22.6
2026-04-02T00:58:12.975797+00:00,1775091492.976,51,22.6
2026-04-02T00:58:13.979144+00:00,1775091493.979,51,22.6
2026-04-02T00:58:15.234126+00:00,1775091495.234,51,22.6
2026-04-02T00:58:16.238791+00:00,1775091496.239,51,22.6
2026-04-02T00:58:17.494559+00:00,1775091497.495,51,22.6
2026-04-02T00:58:18.500620+00:00,1775091498.501,51,22.6
2026-04-02T00:58:19.759533+00:00,1775091499.760,51,22.6
2026-04-02T00:58:20.763524+00:00,1775091500.764,51,22.6
2026-04-02T00:58:22.020981+00:00,1775091502.021,51,22.6
2026-04-02T00:58:23.024717+00:00,1775091503.025,51,22.6
2026-04-02T00:58:24.280218+00:00,1775091504.280,51,22.6
2026-04-02T00:58:25.283323+00:00,1775091505.283,51,22.6
2026-04-02T00:58:26.539861+00:00,1775091506.540,51,22.6
2026-04-02T00:58:27.543330+00:00,1775091507.543,51,22.6
2026-04-02T00:58:28.799005+00:00,1775091508.799,51,22.6
2026-04-02T00:58:29.802845+00:00,1775091509.803,51,22.6
2026-04-02T00:58:31.059233+00:00,1775091511.059,51,22.6
2026-04-02T00:58:32.063146+00:00,1775091512.063,51,22.6
2026-04-02T00:58:33.319006+00:00,1775091513.319,51,22.6
2026-04-02T00:58:34.323080+00:00,1775091514.323,51,22.6
2026-04-02T00:58:35.579536+00:00,1775091515.580,51,22.6
2026-04-02T00:58:36.583662+00:00,1775091516.584,51,22.6
2026-04-02T00:58:37.844627+00:00,1775091517.845,51,22.6
2026-04-02T00:58:38.848743+00:00,1775091518.849,51,22.6
2026-04-02T00:58:40.108718+00:00,1775091520.109,51,22.6
2026-04-02T00:58:41.115972+00:00,1775091521.116,51,22.6
2026-04-02T00:58:42.375274+00:00,1775091522.375,51,22.6
2026-04-02T00:58:43.379855+00:00,1775091523.380,51,22.6
2026-04-02T00:58:44.638630+00:00,1775091524.639,51,22.6
2026-04-02T00:58:45.642941+00:00,1775091525.643,51,22.6
2026-04-02T00:58:46.899158+00:00,1775091526.899,51,22.6
2026-04-02T00:58:47.903186+00:00,1775091527.903,51,22.6
2026-04-02T00:58:49.159042+00:00,1775091529.159,51,22.6
2026-04-02T00:58:50.163277+00:00,1775091530.163,51,22.6
2026-04-02T00:58:51.419480+00:00,1775091531.420,51,22.6
2026-04-02T00:58:52.425546+00:00,1775091532.426,51,22.6
2026-04-02T00:58:53.681295+00:00,1775091533.681,51,22.6
2026-04-02T00:58:54.687307+00:00,1775091534.687,51,22.6
2026-04-02T00:58:55.943952+00:00,1775091535.944,51,22.6
2026-04-02T00:58:56.949138+00:00,1775091536.949,51,22.6
2026-04-02T00:58:58.206371+00:00,1775091538.206,51,22.6
2026-04-02T00:58:59.209816+00:00,1775091539.210,51,22.6
2026-04-02T00:59:00.465570+00:00,1775091540.466,51,22.6
2026-04-02T00:59:01.469703+00:00,1775091541.470,51,22.6
2026-04-02T00:59:02.725879+00:00,1775091542.726,51,22.6
2026-04-02T00:59:03.730525+00:00,1775091543.731,51,22.6
2026-04-02T00:59:04.986212+00:00,1775091544.986,51,22.6
2026-04-02T00:59:05.990910+00:00,1775091545.991,51,22.6
2026-04-02T00:59:07.246373+00:00,1775091547.246,51,22.6
2026-04-02T00:59:08.251019+00:00,1775091548.251,51,22.6
2026-04-02T00:59:09.505670+00:00,1775091549.506,51,22.6
2026-04-02T00:59:10.509262+00:00,1775091550.509,51,22.6
2026-04-02T00:59:11.767303+00:00,1775091551.767,51,22.6
2026-04-02T00:59:12.771402+00:00,1775091552.771,51,22.6
2026-04-02T00:59:14.032921+00:00,1775091554.033,51,22.6
2026-04-02T00:59:15.037991+00:00,1775091555.038,51,22.6
2026-04-02T00:59:16.295295+00:00,1775091556.295,51,22.6
2026-04-02T00:59:17.299210+00:00,1775091557.299,51,22.6
2026-04-02T00:59:18.556557+00:00,1775091558.557,51,22.6
2026-04-02T00:59:19.560415+00:00,1775091559.560,51,22.6
2026-04-02T00:59:20.816112+00:00,1775091560.816,51,22.6
2026-04-02T00:59:21.820248+00:00,1775091561.820,51,22.6
2026-04-02T00:59:23.076255+00:00,1775091563.076,51,22.6
2026-04-02T00:59:24.080216+00:00,1775091564.080,51,22.6
2026-04-02T00:59:25.336211+00:00,1775091565.336,51,22.6
2026-04-02T00:59:26.340305+00:00,1775091566.340,51,22.6
2026-04-02T00:59:27.596609+00:00,1775091567.597,51,22.6
2026-04-02T00:59:28.600499+00:00,1775091568.601,51,22.6
2026-04-02T00:59:29.856418+00:00,1775091569.856,51,22.6
2026-04-02T00:59:30.860508+00:00,1775091570.861,51,22.6
2026-04-02T00:59:32.118027+00:00,1775091572.118,51,22.6
2026-04-02T00:59:33.123027+00:00,1775091573.123,51,22.6
2026-04-02T00:59:34.380368+00:00,1775091574.380,51,22.6
2026-04-02T00:59:35.386343+00:00,1775091575.386,51,22.6
2026-04-02T00:59:36.641678+00:00,1775091576.642,51,22.6
2026-04-02T00:59:37.645901+00:00,1775091577.646,51,22.6
2026-04-02T00:59:38.901419+00:00,1775091578.901,51,22.6
2026-04-02T00:59:39.906055+00:00,1775091579.906,51,22.6
2026-04-02T00:59:41.160898+00:00,1775091581.161,51,22.6
2026-04-02T00:59:42.164394+00:00,1775091582.164,51,22.6
2026-04-02T00:59:43.420729+00:00,1775091583.421,51,22.6
2026-04-02T00:59:44.424652+00:00,1775091584.425,51,22.6
2026-04-02T00:59:45.680779+00:00,1775091585.681,51,22.6
2026-04-02T00:59:46.684773+00:00,1775091586.685,51,22.6
2026-04-02T00:59:47.940910+00:00,1775091587.941,51,22.6
2026-04-02T00:59:48.945079+00:00,1775091588.945,51,22.6
2026-04-02T00:59:50.202355+00:00,1775091590.202,51,22.6
2026-04-02T00:59:51.206629+00:00,1775091591.207,51,22.6
2026-04-02T00:59:52.464009+00:00,1775091592.464,51,22.6
2026-04-02T00:59:53.469067+00:00,1775091593.469,51,22.6
2026-04-02T00:59:54.725553+00:00,1775091594.726,51,22.6
2026-04-02T00:59:55.730049+00:00,1775091595.730,51,22.6
2026-04-02T00:59:56.986304+00:00,1775091596.986,51,22.6
2026-04-02T00:59:57.990195+00:00,1775091597.990,51,22.6
2026-04-02T00:59:59.245985+00:00,1775091599.246,51,22.6
2026-04-02T01:00:00.251841+00:00,1775091600.252,51,22.6
2026-04-02T01:00:01.508152+00:00,1775091601.508,51,22.6
2026-04-02T01:00:02.512280+00:00,1775091602.512,51,22.6
2026-04-02T01:00:03.768522+00:00,1775091603.769,51,22.6
2026-04-02T01:00:04.772535+00:00,1775091604.773,51,22.6
2026-04-02T01:00:06.028684+00:00,1775091606.029,51,22.6
2026-04-02T01:00:07.032773+00:00,1775091607.033,51,22.6
2026-04-02T01:00:08.290006+00:00,1775091608.290,51,22.6
2026-04-02T01:00:09.294386+00:00,1775091609.294,51,22.7
2026-04-02T01:00:10.551780+00:00,1775091610.552,51,22.7
2026-04-02T01:00:11.558008+00:00,1775091611.558,51,22.6
2026-04-02T01:00:12.815728+00:00,1775091612.816,51,22.6
2026-04-02T01:00:13.820355+00:00,1775091613.820,51,22.6
2026-04-02T01:00:15.075636+00:00,1775091615.076,51,22.6
2026-04-02T01:00:16.079839+00:00,1775091616.080,51,22.6
2026-04-02T01:00:17.335296+00:00,1775091617.335,51,22.6
2026-04-02T01:00:18.339984+00:00,1775091618.340,51,22.6
2026-04-02T01:00:19.595699+00:00,1775091619.596,51,22.6
2026-04-02T01:00:20.599962+00:00,1775091620.600,51,22.6
2026-04-02T01:00:21.855537+00:00,1775091621.856,51,22.6
2026-04-02T01:00:22.860230+00:00,1775091622.860,51,22.6
2026-04-02T01:00:24.115871+00:00,1775091624.116,51,22.6
2026-04-02T01:00:25.121839+00:00,1775091625.122,51,22.6
2026-04-02T01:00:26.377599+00:00,1775091626.378,51,22.6
2026-04-02T01:00:27.383393+00:00,1775091627.383,51,22.6
2026-04-02T01:00:28.640097+00:00,1775091628.640,51,22.6
2026-04-02T01:00:29.645408+00:00,1775091629.645,51,22.6
2026-04-02T01:00:30.901561+00:00,1775091630.902,51,22.6
2026-04-02T01:00:31.906228+00:00,1775091631.906,51,22.6
2026-04-02T01:00:33.161536+00:00,1775091633.162,51,22.6
2026-04-02T01:00:34.165666+00:00,1775091634.166,51,22.6
2026-04-02T01:00:35.421112+00:00,1775091635.421,51,22.6
2026-04-02T01:00:36.426006+00:00,1775091636.426,51,22.6
2026-04-02T01:00:37.681765+00:00,1775091637.682,51,22.6
2026-04-02T01:00:38.686022+00:00,1775091638.686,51,22.6
2026-04-02T01:00:39.941358+00:00,1775091639.941,51,22.6
2026-04-02T01:00:40.945965+00:00,1775091640.946,51,22.6
2026-04-02T01:00:42.201642+00:00,1775091642.202,51,22.6
2026-04-02T01:00:43.207945+00:00,1775091643.208,51,22.6
2026-04-02T01:00:44.465332+00:00,1775091644.465,51,22.6
2026-04-02T01:00:45.470477+00:00,1775091645.470,51,22.6
2026-04-02T01:00:46.727194+00:00,1775091646.727,51,22.6
2026-04-02T01:00:47.730174+00:00,1775091647.730,51,22.6
2026-04-02T01:00:48.984642+00:00,1775091648.985,51,22.6
2026-04-02T01:00:49.988326+00:00,1775091649.988,51,22.6
2026-04-02T01:00:51.243953+00:00,1775091651.244,51,22.6
2026-04-02T01:00:52.248091+00:00,1775091652.248,51,22.6
2026-04-02T01:00:53.503705+00:00,1775091653.504,51,22.6
2026-04-02T01:00:54.508185+00:00,1775091654.508,51,22.6
2026-04-02T01:00:55.764761+00:00,1775091655.765,51,22.6
2026-04-02T01:00:56.768943+00:00,1775091656.769,51,22.6
2026-04-02T01:00:58.025048+00:00,1775091658.025,51,22.6
2026-04-02T01:00:59.028735+00:00,1775091659.029,51,22.6
2026-04-02T01:01:00.284685+00:00,1775091660.285,51,22.6
2026-04-02T01:01:01.288936+00:00,1775091661.289,51,22.6
2026-04-02T01:01:02.546720+00:00,1775091662.547,51,22.6
2026-04-02T01:01:03.551899+00:00,1775091663.552,51,22.6
2026-04-02T01:01:04.809005+00:00,1775091664.809,51,22.6
2026-04-02T01:01:05.812956+00:00,1775091665.813,51,22.6
2026-04-02T01:01:07.070439+00:00,1775091667.070,51,22.6
2026-04-02T01:01:08.074401+00:00,1775091668.074,51,22.6
2026-04-02T01:01:09.330119+00:00,1775091669.330,51,22.6
2026-04-02T01:01:10.334155+00:00,1775091670.334,51,22.6
2026-04-02T01:01:11.590223+00:00,1775091671.590,51,22.6
2026-04-02T01:01:12.594196+00:00,1775091672.594,51,22.6
2026-04-02T01:01:13.850722+00:00,1775091673.851,51,22.6
2026-04-02T01:01:14.855280+00:00,1775091674.855,51,22.6
2026-04-02T01:01:16.110682+00:00,1775091676.111,51,22.6
2026-04-02T01:01:17.115277+00:00,1775091677.115,51,22.6
2026-04-02T01:01:18.374007+00:00,1775091678.374,51,22.6
2026-04-02T01:01:19.377036+00:00,1775091679.377,51,22.6
2026-04-02T01:01:20.631400+00:00,1775091680.631,51,22.6
2026-04-02T01:01:21.636548+00:00,1775091681.637,51,22.6
2026-04-02T01:01:22.892233+00:00,1775091682.892,51,22.6
2026-04-02T01:01:23.897999+00:00,1775091683.898,51,22.6
2026-04-02T01:01:25.154722+00:00,1775091685.155,51,22.6
2026-04-02T01:01:26.159919+00:00,1775091686.160,51,22.6
2026-04-02T01:01:27.415964+00:00,1775091687.416,51,22.6
2026-04-02T01:01:28.420633+00:00,1775091688.421,51,22.7
2026-04-02T01:01:29.675916+00:00,1775091689.676,51,22.7
2026-04-02T01:01:30.680260+00:00,1775091690.680,51,22.6
2026-04-02T01:01:31.935776+00:00,1775091691.936,51,22.6
2026-04-02T01:01:32.940478+00:00,1775091692.940,51,22.7
2026-04-02T01:01:34.196011+00:00,1775091694.196,51,22.7
2026-04-02T01:01:35.200152+00:00,1775091695.200,51,22.6
2026-04-02T01:01:36.455516+00:00,1775091696.456,51,22.6
2026-04-02T01:01:37.464913+00:00,1775091697.465,51,22.6
2026-04-02T01:01:38.721907+00:00,1775091698.722,51,22.6
2026-04-02T01:01:39.728900+00:00,1775091699.729,51,22.6
2026-04-02T01:01:40.984695+00:00,1775091700.985,51,22.6
2026-04-02T01:01:41.990599+00:00,1775091701.991,51,22.6
2026-04-02T01:01:43.247367+00:00,1775091703.247,51,22.6
2026-04-02T01:01:44.253654+00:00,1775091704.254,51,22.7
2026-04-02T01:01:45.511122+00:00,1775091705.511,51,22.7
2026-04-02T01:01:46.514984+00:00,1775091706.515,51,22.7
2026-04-02T01:01:47.770686+00:00,1775091707.771,51,22.7
2026-04-02T01:01:48.774959+00:00,1775091708.775,51,22.7
2026-04-02T01:01:50.029241+00:00,1775091710.029,51,22.7
2026-04-02T01:01:51.032281+00:00,1775091711.032,51,22.7
2026-04-02T01:01:52.287557+00:00,1775091712.288,51,22.7
2026-04-02T01:01:53.291454+00:00,1775091713.291,51,22.7
2026-04-02T01:01:54.547721+00:00,1775091714.548,51,22.7
2026-04-02T01:01:55.551562+00:00,1775091715.552,51,22.7
2026-04-02T01:01:56.807383+00:00,1775091716.807,51,22.7
2026-04-02T01:01:57.811471+00:00,1775091717.811,51,22.7
2026-04-02T01:01:59.067899+00:00,1775091719.068,51,22.7
2026-04-02T01:02:00.071991+00:00,1775091720.072,51,22.7
2026-04-02T01:02:01.329233+00:00,1775091721.329,51,22.7
2026-04-02T01:02:02.333386+00:00,1775091722.333,51,22.7
2026-04-02T01:02:03.590750+00:00,1775091723.591,51,22.7
2026-04-02T01:02:04.596150+00:00,1775091724.596,51,22.7
2026-04-02T01:02:05.853053+00:00,1775091725.853,51,22.7
2026-04-02T01:02:06.857475+00:00,1775091726.858,51,22.8
2026-04-02T01:02:08.113719+00:00,1775091728.114,51,22.8
2026-04-02T01:02:09.117439+00:00,1775091729.117,51,22.8
2026-04-02T01:02:10.373323+00:00,1775091730.373,51,22.8
2026-04-02T01:02:11.377277+00:00,1775091731.377,51,22.8
2026-04-02T01:02:12.633568+00:00,1775091732.634,51,22.8
2026-04-02T01:02:13.637408+00:00,1775091733.637,51,22.8
2026-04-02T01:02:14.893268+00:00,1775091734.893,51,22.8
2026-04-02T01:02:15.897270+00:00,1775091735.897,51,22.9
2026-04-02T01:02:17.153309+00:00,1775091737.153,51,22.9
2026-04-02T01:02:18.159048+00:00,1775091738.159,51,22.9
2026-04-02T01:02:19.414750+00:00,1775091739.415,51,22.9
2026-04-02T01:02:20.420154+00:00,1775091740.420,51,22.9
2026-04-02T01:02:21.676916+00:00,1775091741.677,51,22.9
2026-04-02T01:02:22.681229+00:00,1775091742.681,51,22.9
2026-04-02T01:02:23.937382+00:00,1775091743.937,51,22.9
2026-04-02T01:02:24.940360+00:00,1775091744.940,51,22.9
2026-04-02T01:02:26.195093+00:00,1775091746.195,51,22.9
2026-04-02T01:02:27.198721+00:00,1775091747.199,51,22.9
2026-04-02T01:02:28.475196+00:00,1775091748.475,51,22.9
2026-04-02T01:02:29.479730+00:00,1775091749.480,51,22.9
2026-04-02T01:02:30.735472+00:00,1775091750.735,51,22.9
2026-04-02T01:02:31.739791+00:00,1775091751.740,51,22.9
2026-04-02T01:02:32.996101+00:00,1775091752.996,51,22.9
2026-04-02T01:02:33.999866+00:00,1775091754.000,51,22.9
2026-04-02T01:02:35.255626+00:00,1775091755.256,51,22.9
2026-04-02T01:02:36.259538+00:00,1775091756.260,51,22.9
2026-04-02T01:02:37.515916+00:00,1775091757.516,51,22.9
2026-04-02T01:02:38.521216+00:00,1775091758.521,51,22.9
2026-04-02T01:02:39.778310+00:00,1775091759.778,51,22.9
2026-04-02T01:02:40.782408+00:00,1775091760.782,51,22.9
2026-04-02T01:02:42.039846+00:00,1775091762.040,51,22.9
2026-04-02T01:02:43.045035+00:00,1775091763.045,51,22.9
2026-04-02T01:02:44.300855+00:00,1775091764.301,51,22.9
2026-04-02T01:02:45.304988+00:00,1775091765.305,51,22.9
2026-04-02T01:02:46.560907+00:00,1775091766.561,51,22.9
2026-04-02T01:02:47.564623+00:00,1775091767.565,51,22.8
2026-04-02T01:02:48.820372+00:00,1775091768.820,51,22.8
2026-04-02T01:02:49.824564+00:00,1775091769.825,51,22.8
2026-04-02T01:02:51.079990+00:00,1775091771.080,51,22.8
2026-04-02T01:02:52.084320+00:00,1775091772.084,51,22.8
2026-04-02T01:02:53.339826+00:00,1775091773.340,51,22.8
2026-04-02T01:02:54.344659+00:00,1775091774.345,51,22.8
2026-04-02T01:02:55.601413+00:00,1775091775.601,51,22.8
2026-04-02T01:02:56.604424+00:00,1775091776.604,51,22.8
2026-04-02T01:02:57.859066+00:00,1775091777.859,51,22.8
2026-04-02T01:02:58.862718+00:00,1775091778.863,51,22.8
2026-04-02T01:03:00.119352+00:00,1775091780.119,51,22.8
2026-04-02T01:03:01.124869+00:00,1775091781.125,51,22.8
2026-04-02T01:03:02.380320+00:00,1775091782.380,51,22.8
2026-04-02T01:03:03.386102+00:00,1775091783.386,51,22.7
2026-04-02T01:03:04.641520+00:00,1775091784.642,51,22.7
2026-04-02T01:03:05.645710+00:00,1775091785.646,51,22.7
2026-04-02T01:03:06.901149+00:00,1775091786.901,51,22.7
2026-04-02T01:03:07.905571+00:00,1775091787.906,51,22.7
2026-04-02T01:03:09.161100+00:00,1775091789.161,51,22.7
2026-04-02T01:03:10.165495+00:00,1775091790.166,51,22.7
2026-04-02T01:03:11.421156+00:00,1775091791.421,51,22.7
2026-04-02T01:03:12.425705+00:00,1775091792.426,51,22.7
2026-04-02T01:03:13.681073+00:00,1775091793.681,51,22.7
2026-04-02T01:03:14.685400+00:00,1775091794.685,51,22.7
2026-04-02T01:03:15.940773+00:00,1775091795.941,51,22.7
2026-04-02T01:03:16.946736+00:00,1775091796.947,51,22.7
2026-04-02T01:03:18.203395+00:00,1775091798.203,51,22.7
2026-04-02T01:03:19.209015+00:00,1775091799.209,51,22.7
2026-04-02T01:03:20.464479+00:00,1775091800.465,51,22.7
2026-04-02T01:03:21.469746+00:00,1775091801.470,51,22.7
2026-04-02T01:03:22.725424+00:00,1775091802.725,51,22.7
2026-04-02T01:03:23.729357+00:00,1775091803.729,51,22.7
2026-04-02T01:03:24.985239+00:00,1775091804.985,51,22.7
2026-04-02T01:03:25.989292+00:00,1775091805.989,51,22.7
2026-04-02T01:03:27.245277+00:00,1775091807.245,51,22.7
2026-04-02T01:03:28.249270+00:00,1775091808.249,51,22.7
2026-04-02T01:03:29.505339+00:00,1775091809.505,51,22.7
2026-04-02T01:03:30.509168+00:00,1775091810.509,51,22.7
2026-04-02T01:03:31.763566+00:00,1775091811.764,51,22.7
2026-04-02T01:03:32.766511+00:00,1775091812.767,51,22.7
2026-04-02T01:03:34.021565+00:00,1775091814.022,51,22.7
2026-04-02T01:03:35.025566+00:00,1775091815.026,51,22.7
2026-04-02T01:03:36.282887+00:00,1775091816.283,51,22.7
2026-04-02T01:03:37.286985+00:00,1775091817.287,51,22.7
2026-04-02T01:03:38.544626+00:00,1775091818.545,51,22.7
2026-04-02T01:03:39.550061+00:00,1775091819.550,51,22.7
2026-04-02T01:03:40.806057+00:00,1775091820.806,51,22.7
2026-04-02T01:03:41.810658+00:00,1775091821.811,51,22.7
2026-04-02T01:03:43.065957+00:00,1775091823.066,51,22.7
2026-04-02T01:03:44.069998+00:00,1775091824.070,51,22.7
2026-04-02T01:03:45.325442+00:00,1775091825.325,51,22.7
2026-04-02T01:03:46.330238+00:00,1775091826.330,51,22.7
2026-04-02T01:03:47.585765+00:00,1775091827.586,51,22.7
2026-04-02T01:03:48.590015+00:00,1775091828.590,51,22.7
2026-04-02T01:03:49.845681+00:00,1775091829.846,51,22.7
2026-04-02T01:03:50.850270+00:00,1775091830.850,51,22.7
2026-04-02T01:03:52.107899+00:00,1775091832.108,51,22.7
2026-04-02T01:03:53.112068+00:00,1775091833.112,51,22.7
2026-04-02T01:03:54.369453+00:00,1775091834.369,51,22.7
